Trimestre,Ano,ValorDespesas
2025Q3,2025,208.99
2025Q3,2025,208.99
2025Q3,2025,208.99
2025Q3,2025,208.99
2025Q3,2025,197028.0
2025Q3,2025,1302.0
2025Q3,2025,1302.0
2025Q3,2025,1302.0
2025Q3,2025,1302.0
2025Q3,2025,7427.0
2025Q3,2025,7427.0
2025Q3,2025,7427.0
2025Q3,2025,7427.0
2025Q3,2025,7427.0
2025Q3,2025,248749.84
2025Q3,2025,88815.75
2025Q3,2025,553492394.69
2025Q3,2025,102674.94
2025Q3,2025,102674.94
2025Q3,2025,102674.94
2025Q3,2025,102674.94
2025Q3,2025,34803.22
2025Q3,2025,385501.98
2025Q3,2025,385501.98
2025Q3,2025,385501.98
2025Q3,2025,385501.98
2025Q3,2025,955776.92
2025Q3,2025,380882.64
2025Q3,2025,380882.64
2025Q3,2025,380882.64
2025Q3,2025,380882.64
2025Q3,2025,380882.64
2025Q3,2025,380882.64
2025Q3,2025,764851.29
2025Q3,2025,0.06
2025Q3,2025,0.06
2025Q3,2025,0.06
2025Q3,2025,0.06
2025Q3,2025,0.06
2025Q3,2025,764851.23
2025Q3,2025,175838.23
2025Q3,2025,175838.23
2025Q3,2025,175838.23
2025Q3,2025,175838.23
2025Q3,2025,123647.71
2025Q3,2025,123647.71
2025Q3,2025,123647.71
2025Q3,2025,123647.71
2025Q3,2025,123647.71
2025Q3,2025,2167.23
2025Q3,2025,2167.23
2025Q3,2025,2167.23
2025Q3,2025,2167.23
2025Q3,2025,463198.06
2025Q3,2025,463198.06
2025Q3,2025,463198.06
2025Q3,2025,463198.06
2025Q3,2025,5978.64
2025Q3,2025,457219.42
2025Q3,2025,20754102.56
2025Q3,2025,9602791.22
2025Q3,2025,7522338.21
2025Q3,2025,7522338.21
2025Q3,2025,7522338.21
2025Q3,2025,7522338.21
2025Q3,2025,22590.0
2025Q3,2025,2087921.69
2025Q3,2025,193840.15
2025Q3,2025,193840.15
2025Q3,2025,193840.15
2025Q3,2025,193840.15
2025Q3,2025,27376.14
2025Q3,2025,1143077.69
2025Q3,2025,1143077.69
2025Q3,2025,1143077.69
2025Q3,2025,1143077.69
2025Q3,2025,264980.01
2025Q3,2025,264980.01
2025Q3,2025,264980.01
2025Q3,2025,264980.01
2025Q3,2025,264980.01
2025Q3,2025,465770.74
2025Q3,2025,12784.42
2025Q3,2025,12784.42
2025Q3,2025,12784.42
2025Q3,2025,12784.42
2025Q3,2025,12139.22
2025Q3,2025,7238172.92
2025Q3,2025,309742.51
2025Q3,2025,350154.06
2025Q3,2025,948766.52
2025Q3,2025,948766.52
2025Q3,2025,948766.52
2025Q3,2025,948766.52
2025Q3,2025,235239.34
2025Q3,2025,6799863.03
2025Q3,2025,6799863.03
2025Q3,2025,6799863.03
2025Q3,2025,6799863.03
2025Q3,2025,5670539.92
2025Q3,2025,4697708.63
2025Q3,2025,4697708.63
2025Q3,2025,4697705.77
2025Q3,2025,2.86
2025Q3,2025,972831.29
2025Q3,2025,972831.29
2025Q3,2025,972831.29
2025Q3,2025,972831.29
2025Q3,2025,1027.07
2025Q3,2025,1027.07
2025Q3,2025,1027.07
2025Q3,2025,1027.07
2025Q3,2025,1027.07
2025Q3,2025,22.69
2025Q3,2025,4174591.01
2025Q3,2025,2951436.44
2025Q3,2025,2923249.28
2025Q3,2025,2884961.2
2025Q3,2025,2884961.2
2025Q3,2025,2884961.2
2025Q3,2025,3677234.95
2025Q3,2025,143.0
2025Q3,2025,10571.38
2025Q3,2025,10571.38
2025Q3,2025,10571.38
2025Q3,2025,15001.24
2025Q3,2025,4065.31
2025Q3,2025,4065.31
2025Q3,2025,4065.31
2025Q3,2025,4296.31
2025Q3,2025,23651.39
2025Q3,2025,23651.39
2025Q3,2025,23651.39
2025Q3,2025,15327.42
2025Q3,2025,8323.97
2025Q3,2025,28187.16
2025Q3,2025,28187.16
2025Q3,2025,28187.16
2025Q3,2025,28187.16
2025Q3,2025,28187.16
2025Q3,2025,57027.85
2025Q3,2025,73181.32
2025Q3,2025,585375.91
2025Q3,2025,2856825.38
2025Q3,2025,2856825.38
2025Q3,2025,589043.64
2025Q3,2025,588680.64
2025Q3,2025,588680.64
2025Q3,2025,588680.64
2025Q3,2025,588680.64
2025Q3,2025,363.0
2025Q3,2025,363.0
2025Q3,2025,363.0
2025Q3,2025,2233613.36
2025Q3,2025,2233613.36
2025Q3,2025,34168.38
2025Q3,2025,34168.38
2025Q3,2025,2539856.22
2025Q3,2025,160567.23
2025Q3,2025,160567.23
2025Q3,2025,160567.23
2025Q3,2025,160567.23
2025Q3,2025,160567.23
2025Q3,2025,1415550.61
2025Q3,2025,1415550.61
2025Q3,2025,1415550.61
2025Q3,2025,1415550.61
2025Q3,2025,1415550.61
2025Q3,2025,963738.38
2025Q3,2025,1656.14
2025Q3,2025,1656.14
2025Q3,2025,1656.14
2025Q3,2025,1656.14
2025Q3,2025,711124.43
2025Q3,2025,711124.43
2025Q3,2025,711124.43
2025Q3,2025,711124.43
2025Q3,2025,250957.81
2025Q3,2025,250957.81
2025Q3,2025,250957.81
2025Q3,2025,250957.81
2025Q3,2025,250957.81
2025Q3,2025,17847562.48
2025Q3,2025,6972388.89
2025Q3,2025,726506.47
2025Q3,2025,726506.47
2025Q3,2025,726506.47
2025Q3,2025,726506.47
2025Q3,2025,3522645.79
2025Q3,2025,3522645.79
2025Q3,2025,3522645.79
2025Q3,2025,3522645.79
2025Q3,2025,33836.41
2025Q3,2025,211801.27
2025Q3,2025,211801.27
2025Q3,2025,211801.27
2025Q3,2025,211801.27
2025Q3,2025,180387.73
2025Q3,2025,1593225.0
2025Q3,2025,1593225.0
2025Q3,2025,1593225.0
2025Q3,2025,1593225.0
2025Q3,2025,197302.16
2025Q3,2025,197302.16
2025Q3,2025,197302.16
2025Q3,2025,197302.16
2025Q3,2025,197302.16
2025Q3,2025,8167.15
2025Q3,2025,8167.15
2025Q3,2025,8167.15
2025Q3,2025,8167.15
2025Q3,2025,616084.25
2025Q3,2025,57764.03
2025Q3,2025,57764.03
2025Q3,2025,57764.03
2025Q3,2025,57764.03
2025Q3,2025,38892.77
2025Q3,2025,38892.77
2025Q3,2025,38892.77
2025Q3,2025,38892.77
2025Q3,2025,38892.77
2025Q3,2025,7979826.16
2025Q3,2025,1384216.74
2025Q3,2025,671788.04
2025Q3,2025,671788.04
2025Q3,2025,671788.04
2025Q3,2025,671788.04
2025Q3,2025,189340.69
2025Q3,2025,60762.43
2025Q3,2025,60762.43
2025Q3,2025,60762.43
2025Q3,2025,210058.33
2025Q3,2025,7873820.44
2025Q3,2025,7550013.04
2025Q3,2025,7550013.04
2025Q3,2025,7509653.76
2025Q3,2025,40359.28
2025Q3,2025,350369.56
2025Q3,2025,350369.56
2025Q3,2025,350369.56
2025Q3,2025,350369.56
2025Q3,2025,739663.06
2025Q3,2025,739663.06
2025Q3,2025,643827.0
2025Q3,2025,643827.0
2025Q3,2025,643827.0
2025Q3,2025,8095.83
2025Q3,2025,8337696.32
2025Q3,2025,4288318.27
2025Q3,2025,4270467.23
2025Q3,2025,4107153.7
2025Q3,2025,830688.63
2025Q3,2025,830688.63
2025Q3,2025,830688.63
2025Q3,2025,8474.0
2025Q3,2025,444.44
2025Q3,2025,444.44
2025Q3,2025,444.44
2025Q3,2025,444.44
2025Q3,2025,444.44
2025Q3,2025,490631.55
2025Q3,2025,490631.55
2025Q3,2025,490631.55
2025Q3,2025,490631.55
2025Q3,2025,27426.01
2025Q3,2025,27426.01
2025Q3,2025,27426.01
2025Q3,2025,27426.01
2025Q3,2025,27426.01
2025Q3,2025,110177.8
2025Q3,2025,5365.88
2025Q3,2025,5365.88
2025Q3,2025,5365.88
2025Q3,2025,5365.88
2025Q3,2025,148686.47
2025Q3,2025,5982.5
2025Q3,2025,273112.06
2025Q3,2025,166870.83
2025Q3,2025,166870.83
2025Q3,2025,166870.83
2025Q3,2025,166870.83
2025Q3,2025,103416.92
2025Q3,2025,6479.93
2025Q3,2025,6479.93
2025Q3,2025,6479.93
2025Q3,2025,6479.93
2025Q3,2025,60699.78
2025Q3,2025,60699.78
2025Q3,2025,60699.78
2025Q3,2025,60699.78
2025Q3,2025,39061.52
2025Q3,2025,39061.52
2025Q3,2025,39061.52
2025Q3,2025,39061.52
2025Q3,2025,14703.7
2025Q3,2025,3695.93
2025Q3,2025,10590.31
2025Q3,2025,6448.5
2025Q3,2025,3623.08
2025Q3,2025,28858.47
2025Q3,2025,21918.95
2025Q3,2025,21918.95
2025Q3,2025,21918.95
2025Q3,2025,21918.95
2025Q3,2025,21918.95
2025Q3,2025,203.72
2025Q3,2025,21715.23
2025Q3,2025,40366.02
2025Q3,2025,40366.02
2025Q3,2025,40366.02
2025Q3,2025,40366.02
2025Q3,2025,40366.02
2025Q3,2025,40366.02
2025Q3,2025,157090.84
2025Q3,2025,147236.92
2025Q3,2025,147236.92
2025Q3,2025,9853.92
2025Q3,2025,9853.92
2025Q3,2025,9853.92
2025Q3,2025,9853.92
2025Q3,2025,9853.92
2025Q3,2025,27619.96
2025Q3,2025,27619.96
2025Q3,2025,27619.96
2025Q3,2025,27619.96
2025Q3,2025,27619.96
2025Q3,2025,128.0
2025Q3,2025,1006293.68
2025Q3,2025,2526942.52
2025Q3,2025,2526942.52
2025Q3,2025,3305989.19
2025Q3,2025,3305989.19
2025Q3,2025,3305989.19
2025Q3,2025,2377.04
2025Q3,2025,52979.1
2025Q3,2025,52979.1
2025Q3,2025,52979.1
2025Q3,2025,52979.1
2025Q3,2025,52979.1
2025Q3,2025,52979.1
2025Q3,2025,351110.0
2025Q3,2025,654803.69
2025Q3,2025,52949.97
2025Q3,2025,600000.0
2025Q3,2025,5287957.96
2025Q3,2025,5287957.96
2025Q3,2025,5287957.96
2025Q3,2025,5287957.96
2025Q3,2025,130544.33
2025Q3,2025,2200.88
2025Q3,2025,15996662.92
2025Q3,2025,15996662.92
2025Q3,2025,15996662.92
2025Q3,2025,15996662.92
2025Q3,2025,11685806.3
2025Q3,2025,6561049.01
2025Q3,2025,6321058.04
2025Q3,2025,6321058.04
2025Q3,2025,6321058.04
2025Q3,2025,6321058.04
2025Q3,2025,1753055.82
2025Q3,2025,4939345.66
2025Q3,2025,239990.97
2025Q3,2025,239990.97
2025Q3,2025,239990.97
2025Q3,2025,239990.97
2025Q3,2025,239990.97
2025Q3,2025,239990.97
2025Q3,2025,1656433.04
2025Q3,2025,1656433.04
2025Q3,2025,1656433.04
2025Q3,2025,1656433.04
2025Q3,2025,1464.86
2025Q3,2025,198463.45
2025Q3,2025,20385.24
2025Q3,2025,20385.24
2025Q3,2025,20385.24
2025Q3,2025,20385.24
2025Q3,2025,20385.24
2025Q3,2025,20385.24
2025Q3,2025,14132.73
2025Q3,2025,14132.73
2025Q3,2025,14132.73
2025Q3,2025,14132.73
2025Q3,2025,14132.73
2025Q3,2025,163945.48
2025Q3,2025,1077.28
2025Q3,2025,1077.28
2025Q3,2025,1077.28
2025Q3,2025,1077.28
2025Q3,2025,150000.0
2025Q3,2025,150000.0
2025Q3,2025,150000.0
2025Q3,2025,150000.0
2025Q3,2025,1462.48
2025Q3,2025,1462.48
2025Q3,2025,1462.48
2025Q3,2025,1462.48
2025Q3,2025,11405.72
2025Q3,2025,11405.72
2025Q3,2025,11405.72
2025Q3,2025,18870437.66
2025Q3,2025,35158.18
2025Q3,2025,1.46
2025Q3,2025,23582.17
2025Q3,2025,341695.13
2025Q3,2025,341695.13
2025Q3,2025,341695.13
2025Q3,2025,341695.13
2025Q3,2025,141542.77
2025Q3,2025,13159.7
2025Q3,2025,13159.7
2025Q3,2025,13159.7
2025Q3,2025,13159.7
2025Q3,2025,592474.67
2025Q3,2025,296480.15
2025Q3,2025,764968.21
2025Q3,2025,323759.94
2025Q3,2025,323759.94
2025Q3,2025,323759.94
2025Q3,2025,323759.94
2025Q3,2025,39855.73
2025Q3,2025,39855.73
2025Q3,2025,39855.73
2025Q3,2025,39855.73
2025Q3,2025,96381.19
2025Q3,2025,96381.19
2025Q3,2025,96381.19
2025Q3,2025,96381.19
2025Q3,2025,304971.35
2025Q3,2025,304971.35
2025Q3,2025,304971.35
2025Q3,2025,304971.35
2025Q3,2025,16260.81
2025Q3,2025,1058.76
2025Q3,2025,15355.75
2025Q3,2025,272296.03
2025Q3,2025,89900.0
2025Q3,2025,33164.11
2025Q3,2025,6140.64
2025Q3,2025,367244.98
2025Q3,2025,367244.98
2025Q3,2025,367244.98
2025Q3,2025,367244.98
2025Q3,2025,367244.98
2025Q3,2025,12457.18
2025Q3,2025,83787.96
2025Q3,2025,270999.84
2025Q3,2025,3006948.49
2025Q3,2025,3000828.54
2025Q3,2025,3000828.54
2025Q3,2025,6119.95
2025Q3,2025,2979593.05
2025Q3,2025,8181790.32
2025Q3,2025,8181790.32
2025Q3,2025,1713630.57
2025Q3,2025,1713630.57
2025Q3,2025,1713630.57
2025Q3,2025,1713630.57
2025Q3,2025,100400.03
2025Q3,2025,100400.03
2025Q3,2025,100400.03
2025Q3,2025,765525.95
2025Q3,2025,7570.55
2025Q3,2025,432329.61
2025Q3,2025,432329.61
2025Q3,2025,432329.61
2025Q3,2025,432329.61
2025Q3,2025,310217.8
2025Q3,2025,111002.15
2025Q3,2025,199215.65
2025Q3,2025,67587.12
2025Q3,2025,54524.69
2025Q3,2025,54524.69
2025Q3,2025,79589.57
2025Q3,2025,79589.57
2025Q3,2025,79589.57
2025Q3,2025,79589.57
2025Q3,2025,79589.57
2025Q3,2025,79589.57
2025Q3,2025,225383.82
2025Q3,2025,225383.82
2025Q3,2025,225383.82
2025Q3,2025,225383.82
2025Q3,2025,225383.82
2025Q3,2025,225383.82
2025Q3,2025,173342.5
2025Q3,2025,173342.5
2025Q3,2025,173342.5
2025Q3,2025,457826.76
2025Q3,2025,39080.57
2025Q3,2025,422186.88
2025Q3,2025,98900.3
2025Q3,2025,3916551.47
2025Q3,2025,3916551.47
2025Q3,2025,3916551.47
2025Q3,2025,3916551.47
2025Q3,2025,160368.65
2025Q3,2025,160368.65
2025Q3,2025,31595.57
2025Q3,2025,2539474.4
2025Q3,2025,2517860.33
2025Q3,2025,21614.07
2025Q3,2025,38.66
2025Q3,2025,38.66
2025Q3,2025,38.66
2025Q3,2025,38.66
2025Q3,2025,526099.28
2025Q3,2025,136718.06
2025Q3,2025,98009.38
2025Q3,2025,98009.38
2025Q3,2025,98009.38
2025Q3,2025,98009.38
2025Q3,2025,98009.38
2025Q3,2025,38708.68
2025Q3,2025,38708.68
2025Q3,2025,38708.68
2025Q3,2025,38708.68
2025Q3,2025,38708.68
2025Q3,2025,403753.21
2025Q3,2025,6868088.49
2025Q3,2025,1811169.82
2025Q3,2025,3456969.88
2025Q3,2025,20126144.31
2025Q3,2025,5477098.74
2025Q3,2025,2466942.08
2025Q3,2025,1039280.6
2025Q3,2025,1039280.6
2025Q3,2025,1039280.6
2025Q3,2025,1039280.6
2025Q3,2025,6430.0
2025Q3,2025,137126.47
2025Q3,2025,137126.47
2025Q3,2025,137126.47
2025Q3,2025,137126.47
2025Q3,2025,111494.28
2025Q3,2025,111494.28
2025Q3,2025,111494.28
2025Q3,2025,111494.28
2025Q3,2025,198619.74
2025Q3,2025,198619.74
2025Q3,2025,198619.74
2025Q3,2025,198619.74
2025Q3,2025,980420.99
2025Q3,2025,980420.99
2025Q3,2025,980420.99
2025Q3,2025,980420.99
2025Q3,2025,689409.97
2025Q3,2025,43309.5
2025Q3,2025,139063.31
2025Q3,2025,108638.21
2025Q3,2025,1500379.44
2025Q3,2025,315515.3
2025Q3,2025,346480.83
2025Q3,2025,2411130.04
2025Q3,2025,2411130.04
2025Q3,2025,2411130.04
2025Q3,2025,2411130.04
2025Q3,2025,2411130.04
2025Q3,2025,2411130.04
2025Q3,2025,991406.0
2025Q3,2025,991406.0
2025Q3,2025,333985.59
2025Q3,2025,333985.59
2025Q3,2025,333985.59
2025Q3,2025,523497.47
2025Q3,2025,32574151.02
2025Q3,2025,10842645.0
2025Q3,2025,9254863.33
2025Q3,2025,9027539.34
2025Q3,2025,101463.64
2025Q3,2025,1054036.87
2025Q3,2025,240001.86
2025Q3,2025,2383531.78
2025Q3,2025,19312944.05
2025Q3,2025,19312944.05
2025Q3,2025,19312944.05
2025Q3,2025,17873975.43
2025Q3,2025,591244.66
2025Q3,2025,91493.04
2025Q3,2025,499751.62
2025Q3,2025,11533389.4
2025Q3,2025,5636135.11
2025Q3,2025,5422869.91
2025Q3,2025,213265.2
2025Q3,2025,1438968.62
2025Q3,2025,1438968.62
2025Q3,2025,1985.91
2025Q3,2025,1985.91
2025Q3,2025,1985.91
2025Q3,2025,142791.32
2025Q3,2025,372102.9
2025Q3,2025,372102.9
2025Q3,2025,372102.9
2025Q3,2025,372102.9
2025Q3,2025,372102.9
2025Q3,2025,813.95
2025Q3,2025,172812.57
2025Q3,2025,102608.78
2025Q3,2025,95867.6
2025Q3,2025,291951.73
2025Q3,2025,291951.73
2025Q3,2025,154811.11
2025Q3,2025,154811.11
2025Q3,2025,154811.11
2025Q3,2025,154811.11
2025Q3,2025,85405.46
2025Q3,2025,85405.46
2025Q3,2025,85405.46
2025Q3,2025,992396.31
2025Q3,2025,799834.17
2025Q3,2025,799834.17
2025Q3,2025,799834.17
2025Q3,2025,799834.17
2025Q3,2025,5168.63
2025Q3,2025,5168.63
2025Q3,2025,147482.99
2025Q3,2025,2373774.42
2025Q3,2025,332937.53
2025Q3,2025,332937.53
2025Q3,2025,306830.99
2025Q3,2025,193677.53
2025Q3,2025,100499.37
2025Q3,2025,26106.54
2025Q3,2025,16739.28
2025Q3,2025,8282.03
2025Q3,2025,46731.33
2025Q3,2025,47303.25
2025Q3,2025,3571.78
2025Q3,2025,3664.97
2025Q3,2025,77118.91
2025Q3,2025,16887.0
2025Q3,2025,16887.0
2025Q3,2025,16887.0
2025Q3,2025,7406.45
2025Q3,2025,7406.45
2025Q3,2025,9907.99
2025Q3,2025,10736.68
2025Q3,2025,785.22
2025Q3,2025,845.76
2025Q3,2025,60231.91
2025Q3,2025,60231.91
2025Q3,2025,60231.91
2025Q3,2025,55703.08
2025Q3,2025,55703.08
2025Q3,2025,4528.83
2025Q3,2025,4528.83
2025Q3,2025,87096.01
2025Q3,2025,738.97
2025Q3,2025,738.97
2025Q3,2025,738.97
2025Q3,2025,738.97
2025Q3,2025,738.97
2025Q3,2025,738.97
2025Q3,2025,2640.94
2025Q3,2025,2640.94
2025Q3,2025,2640.94
2025Q3,2025,2640.94
2025Q3,2025,2450.77
2025Q3,2025,190.17
2025Q3,2025,83716.1
2025Q3,2025,71826.9
2025Q3,2025,71826.9
2025Q3,2025,71826.9
2025Q3,2025,66136.98
2025Q3,2025,630.62
2025Q3,2025,5689.92
2025Q3,2025,49.84
2025Q3,2025,31.85
2025Q3,2025,31.85
2025Q3,2025,31.85
2025Q3,2025,29.65
2025Q3,2025,29.65
2025Q3,2025,2.2
2025Q3,2025,2.2
2025Q3,2025,11857.35
2025Q3,2025,11857.35
2025Q3,2025,11857.35
2025Q3,2025,10908.9
2025Q3,2025,10908.9
2025Q3,2025,948.45
2025Q3,2025,948.45
2025Q3,2025,5963396.65
2025Q3,2025,1174123.61
2025Q3,2025,155334.64
2025Q3,2025,155334.64
2025Q3,2025,155334.64
2025Q3,2025,143044.75
2025Q3,2025,12289.89
2025Q3,2025,594958.14
2025Q3,2025,594958.14
2025Q3,2025,594958.14
2025Q3,2025,547725.66
2025Q3,2025,64.01
2025Q3,2025,2304.34
2025Q3,2025,47232.48
2025Q3,2025,4.19
2025Q3,2025,198.65
2025Q3,2025,3712.05
2025Q3,2025,3712.05
2025Q3,2025,3712.05
2025Q3,2025,3517.65
2025Q3,2025,2375.14
2025Q3,2025,1142.51
2025Q3,2025,194.4
2025Q3,2025,108.8
2025Q3,2025,85.6
2025Q3,2025,208341.51
2025Q3,2025,208341.51
2025Q3,2025,208341.51
2025Q3,2025,191814.93
2025Q3,2025,6840.5
2025Q3,2025,16526.58
2025Q3,2025,42713118.66
2025Q3,2025,42720910.93
2025Q3,2025,42720910.93
2025Q3,2025,42720910.93
2025Q3,2025,280149.59
2025Q3,2025,38642314.03
2025Q3,2025,33870101.17
2025Q3,2025,33874010.26
2025Q3,2025,12765.85
2025Q3,2025,12765.85
2025Q3,2025,12765.85
2025Q3,2025,4107.03
2025Q3,2025,8658.82
2025Q3,2025,33861244.41
2025Q3,2025,33861244.41
2025Q3,2025,33861244.41
2025Q3,2025,33777532.3
2025Q3,2025,83712.11
2025Q3,2025,43734.89
2025Q3,2025,43734.89
2025Q3,2025,43734.89
2025Q3,2025,43734.89
2025Q3,2025,2318111.12
2025Q3,2025,2318111.12
2025Q3,2025,2318111.12
2025Q3,2025,8623060.25
2025Q3,2025,8623060.25
2025Q3,2025,518340.38
2025Q3,2025,185271171.86
2025Q3,2025,159653091.64
2025Q3,2025,157949846.06
2025Q3,2025,73459286.8
2025Q3,2025,73459286.8
2025Q3,2025,73459286.8
2025Q3,2025,89834133.24
2025Q3,2025,82205140.26
2025Q3,2025,82205140.26
2025Q3,2025,82205140.26
2025Q3,2025,93706176.78
2025Q3,2025,2091605.58
2025Q3,2025,2091605.58
2025Q3,2025,2091605.58
2025Q3,2025,3550498.35
2025Q3,2025,193813.42
2025Q3,2025,193813.42
2025Q3,2025,193813.42
2025Q3,2025,265717.53
2025Q3,2025,1703245.58
2025Q3,2025,1703245.58
2025Q3,2025,1703245.58
2025Q3,2025,1703245.58
2025Q3,2025,1703245.58
2025Q3,2025,1798028.56
2025Q3,2025,12855496.22
2025Q3,2025,4250704.35
2025Q3,2025,3287686.77
2025Q3,2025,3287686.77
2025Q3,2025,3287686.77
2025Q3,2025,2952314.05
2025Q3,2025,116316.37
2025Q3,2025,2432993.68
2025Q3,2025,11895611.13
2025Q3,2025,11895611.13
2025Q3,2025,11895611.13
2025Q3,2025,11895611.13
2025Q3,2025,360238.52
2025Q3,2025,48255.19
2025Q3,2025,311983.33
2025Q3,2025,9664812.76
2025Q3,2025,1106247.67
2025Q3,2025,650126.3
2025Q3,2025,456121.37
2025Q3,2025,27768.97
2025Q3,2025,27768.97
2025Q3,2025,27768.97
2025Q3,2025,27768.97
2025Q3,2025,27768.97
2025Q3,2025,83929.18
2025Q3,2025,62615980.68
2025Q3,2025,62972094.92
2025Q3,2025,62972094.92
2025Q3,2025,62972094.92
2025Q3,2025,1405.12
2025Q3,2025,57525522.75
2025Q3,2025,63385653.07
2025Q3,2025,63385653.07
2025Q3,2025,63385653.07
2025Q3,2025,93157.78
2025Q3,2025,93157.78
2025Q3,2025,840.0
2025Q3,2025,840.0
2025Q3,2025,840.0
2025Q3,2025,33823.74
2025Q3,2025,69149982.58
2025Q3,2025,60727066.44
2025Q3,2025,59806645.93
2025Q3,2025,41480113.51
2025Q3,2025,41480113.51
2025Q3,2025,41480113.51
2025Q3,2025,46033553.33
2025Q3,2025,138657.9
2025Q3,2025,138657.9
2025Q3,2025,138657.9
2025Q3,2025,1811704.87
2025Q3,2025,1811704.87
2025Q3,2025,1811704.87
2025Q3,2025,3473820.8
2025Q3,2025,3473820.8
2025Q3,2025,3473820.8
2025Q3,2025,3473820.8
2025Q3,2025,3473820.8
2025Q3,2025,3473820.8
2025Q3,2025,30000000.0
2025Q3,2025,3580777.19
2025Q3,2025,30825678.19
2025Q3,2025,30825678.19
2025Q3,2025,30825678.19
2025Q3,2025,3294556.55
2025Q3,2025,3294556.55
2025Q3,2025,3294556.55
2025Q3,2025,3294556.55
2025Q3,2025,3294556.55
2025Q3,2025,3294556.55
2025Q3,2025,222424838.75
2025Q3,2025,222424838.75
2025Q3,2025,12232928.36
2025Q3,2025,251721.4
2025Q3,2025,8638746.51
2025Q3,2025,14302775.84
2025Q3,2025,1152754509.14
2025Q3,2025,405031356.76
2025Q3,2025,31361535.32
2025Q3,2025,31361535.32
2025Q3,2025,31361535.32
2025Q3,2025,45598773.11
2025Q3,2025,45598773.11
2025Q3,2025,45598773.11
2025Q3,2025,45598773.11
2025Q3,2025,1853089.89
2025Q3,2025,1853089.89
2025Q3,2025,1853089.89
2025Q3,2025,323203259.42
2025Q3,2025,323203259.42
2025Q3,2025,2731971.23
2025Q3,2025,2731971.23
2025Q3,2025,282727.79
2025Q3,2025,723114.37
2025Q3,2025,723114.37
2025Q3,2025,5751.07
2025Q3,2025,5751.07
2025Q3,2025,5751.07
2025Q3,2025,5751.07
2025Q3,2025,5751.07
2025Q3,2025,2178455.2
2025Q3,2025,2178455.2
2025Q3,2025,2178455.2
2025Q3,2025,2178455.2
2025Q3,2025,2178455.2
2025Q3,2025,2178455.2
2025Q3,2025,8069472.38
2025Q3,2025,5675613.72
2025Q3,2025,3304648.79
2025Q3,2025,3304648.79
2025Q3,2025,3304648.79
2025Q3,2025,3304648.79
2025Q3,2025,46294.42
2025Q3,2025,6651.51
2025Q3,2025,6651.51
2025Q3,2025,6651.51
2025Q3,2025,6651.51
2025Q3,2025,1083696.62
2025Q3,2025,1083696.62
2025Q3,2025,1083696.62
2025Q3,2025,1083696.62
2025Q3,2025,128619.83
2025Q3,2025,450026.16
2025Q3,2025,450026.16
2025Q3,2025,450026.16
2025Q3,2025,450026.16
2025Q3,2025,450026.16
2025Q3,2025,212.55
2025Q3,2025,212.55
2025Q3,2025,212.55
2025Q3,2025,212.55
2025Q3,2025,636631.45
2025Q3,2025,64702.6
2025Q3,2025,64702.6
2025Q3,2025,64702.6
2025Q3,2025,64702.6
2025Q3,2025,129044.04
2025Q3,2025,129044.04
2025Q3,2025,129044.04
2025Q3,2025,129044.04
2025Q3,2025,129044.04
2025Q3,2025,1416715.53
2025Q3,2025,106135.35
2025Q3,2025,783294.66
2025Q3,2025,213295.27
2025Q3,2025,213295.27
2025Q3,2025,213295.27
2025Q3,2025,213295.27
2025Q3,2025,105998.91
2025Q3,2025,37503.86
2025Q3,2025,37503.86
2025Q3,2025,37503.86
2025Q3,2025,37503.86
2025Q3,2025,10534.2
2025Q3,2025,461658.97
2025Q3,2025,461658.97
2025Q3,2025,461658.97
2025Q3,2025,461658.97
2025Q3,2025,20095.15
2025Q3,2025,20095.15
2025Q3,2025,20095.15
2025Q3,2025,20095.15
2025Q3,2025,50741.41
2025Q3,2025,50741.41
2025Q3,2025,50741.41
2025Q3,2025,50741.41
2025Q3,2025,14749.2
2025Q3,2025,18366.45
2025Q3,2025,3502.86
2025Q3,2025,14122.9
2025Q3,2025,43818.08
2025Q3,2025,37374.82
2025Q3,2025,2121.49
2025Q3,2025,110534.08
2025Q3,2025,110534.08
2025Q3,2025,110534.08
2025Q3,2025,110534.08
2025Q3,2025,110534.08
2025Q3,2025,560.0
2025Q3,2025,43677.77
2025Q3,2025,66296.31
2025Q3,2025,160154.5
2025Q3,2025,267678.18
2025Q3,2025,164246.46
2025Q3,2025,638446.63
2025Q3,2025,600000.0
2025Q3,2025,600000.0
2025Q3,2025,600000.0
2025Q3,2025,147864.67
2025Q3,2025,13539.38
2025Q3,2025,57277.89
2025Q3,2025,381430.56
2025Q3,2025,25143.35
2025Q3,2025,25143.35
2025Q3,2025,25143.35
2025Q3,2025,1170.0
2025Q3,2025,7923.9
2025Q3,2025,350.0
2025Q3,2025,19247.99
2025Q3,2025,54032.18
2025Q3,2025,54032.18
2025Q3,2025,54032.18
2025Q3,2025,52120.03
2025Q3,2025,1620.6
2025Q3,2025,12119.92
2025Q3,2025,3555.42
2025Q3,2025,94386.47
2025Q3,2025,94386.47
2025Q3,2025,94386.47
2025Q3,2025,94386.47
2025Q3,2025,94386.47
2025Q3,2025,66453.84
2025Q3,2025,27932.63
2025Q3,2025,345158.78
2025Q3,2025,345158.78
2025Q3,2025,345158.78
2025Q3,2025,110264.93
2025Q3,2025,234893.85
